,title,category
890,"김진태 지사 ""강특법 4차 개정 곧 발의""…시민단체 ""관권선거""",Social
891,"이혁재 ""뭐 어떤 반성을 더 해야 하나"" 억울함 토로 [포크뉴스]",Social
892,전처와 통화했다고 친구 집 죽도 휘둘러 난장판 만든 50대 집행유예,Social
893,중동전쟁까지 번진 피싱…기부까지 막았다,Social
894,현관에 인분 뿌리고 래커칠…돈받고 ‘보복 대행’ 3명 구속영장,Social
895,중동전쟁에 종량제봉투 판매 네 배로…음식포장재 가격도 올라,Social
896,"강기정 재선 도전 무산, 신정훈 후보로 단일화…전남광주특별시장 ‘4파전’",Social
897,4월 월급보고 놀라지마세요…연봉 올랐다면 건보료 20만원 더 떼가,Social
898,빌라 소화전에 '툭'...200곳에 '마약 던지기' 30대 남성 잡았다,Social
899,민주당 대전시장 경선 경쟁 '후보 연대·조직 결집',Social
900,[이시각헤드라인] 3월 30일 뉴스센터,Social
901,"김동연·추미애·한준호 ""이재명 정부 성공 위해 경기도서 압승하자""",Social
902,노동 사건 수사서 검찰 빠지나…중대 사건 공백 우려,Social
903,"카페에서 한 살배기 딸에 소리 지르고 폭행한 40대 여성 입건…""학대 아닌 훈육"" 주장",Social
904,재판받는 중에도 손버릇 못 고쳤다...또 '절도' 30대 집행유예,Social
905,"""어, 바퀴가 없네""…인천서 수입차 타이어·휠 통째로 도난당해",Social
906,"두통으로 뇌사 빠진 60대 남성, 장기기증으로 4명 살리고 하늘의 별",Social
907,호르무즈 해협서 韓 실습선원 1명 추가 하선…남은 선원 175명,Social
908,"박완수, 선거 등판 '신중'…""도정 책임 다하는 것이 먼저""",Social
909,"‘증인 출석’ 나나 “법정에서 강도와 대면, 법이 이렇다니”",Social
910,[6.3 지방선거 TK프리즘] 김부겸 출마 선언에 대구 ‘술렁’…“숙원사업 해결 기대감 급상승”,Social
911,"전남대 대학원생 사망 ""직장 내 스트레스"" 산재 승인",Social
912,"""천안 시내버스 달라지겠습니다""…버스기사들 난폭운전 근절 서약",Social
913,사탐런 이어 '확통런' 급증…3월 학평서 수험생 절반 응시,Social
914,"전재수, 네거티브 판에 던진 도시 구상 '바다 품은 돔구장'",Social
915,"정성홍, 전남광주 교육감 후보 단일화 제안",Social
916,"[속보] ""주차된 BMW 바퀴 싹 털렸다""…경찰, 용의자 2명 추적중",Social
917,신정훈 단일후보 확정…민주당 통합특별시장 경선 ‘4파전’ 재편,Social
918,"경찰 ""안전공업 붕괴 심각…현장감식 위해 건물 철거 필요""",Social
919,"""카페서 칭얼""…1살 딸 얼굴 장난감으로 수차례 때린 친모 입건",Social
920,“애가 칭얼대서”…장난감으로 한 살배기 얼굴 때린 40대 입건,Social
921,'5명 부상' 교통사고 후 뺑소니…불법체류 20대 외국인 구속,Social
922,"스타 번역가 황석희 성범죄 의혹…""변호사와 검토 중""",Social
923,"경찰, 화재 참사 안전공업 '소방훈련 서류상' 진술 확보",Social
924,"타이어에 휠까지 다 빼갔다...BMW, 돌 위에 '덩그러니' 무슨 일?",Social
925,"홍석준 ""대구시장 출마 국회의원 서울 자가 처분해야""",Social
926,"민주당 대구시당, 지선 2차 공천 결과 발표…20명 단수 공천",Social
927,"미·이란 전쟁…광주·전남 제조기업 84% ""타격 받았다""",Social
928,"진해군항제, 벚꽃 만개 속 '역대급 인파'…곳곳 북적",Social
929,뺑소니 처벌 받고도 무면허 음주운전하다 사고 낸 70대 실형,Social
930,"“차별버스 아웃”…전장연, 출근길 버스정류장 점거 시위",Social
931,"장종태·장철민, '대전시장 경선 단일화' 전격 합의",Social
932,"안전공업 희생자 장례 마무리, 유가족 “열악한 작업 현장 마음 아파…”",Social
933,"“살려내요, 여보 가지마”... 안전공업 화재 희생자 눈물 속 마지막 발인",Social
934,옥천군수 선거 경선부터 불꽃 경쟁…양당 '경력자' 레이스,Social
935,"""환자 서울 쏠림 막자""… 동탄에 제4 고대병원 설립 추진",Social
936,서산·태안서 지난 주말 실종·침수·고립사고 잇따라…16명 구조,Social
937,건설일용직 ‘퇴직공제부금’ 인상…1일 ‘6천500원→8천700원’,Social
938,"'40년 동지의 눈물과 포옹'…신정훈, 강기정 꺾고 단일화 승리",Social
939,"'나는 신이다' PD ""JMS 정명석, 호텔 같은 독방에서""",Social
940,"박형준-주진우, 행정통합론 맞불…국힘 부산시장 경선 정면충돌",Social
941,"번역가 황석희, ‘성범죄 전과’ 논란에 “변호사와 검토 中”",Social
942,대법 “공사용 임시도로도 ‘그린벨트 부담금’ 내야”,Social
943,[기자수첩] 천안시청의 봄은 왜 이토록 무거운가,Social
944,"10년 독방 쓰더니 또…성폭행범 정명석, ‘사회 저명인사’ 특혜 논란 재점화",Social
945,'반짝 벚꽃' 되나…내일까지 비·바람으로 기상 여건 악화,Social
946,"""취소됐으니 그냥 먹었다""…'환불 악용'에 뿔난 점주들",Social
947,"이천시, 日반도체 소재 제조사 2500억 투자 확정…“30년 우정 결실”",Social
948,"신정훈, 단일화 여론조사 승리…강기정 ""상임선대위원장 맡아 총력 지원""(종합)",Social
949,"""치적용으로 전락"" 박용식 양양군수 예비후보, 김진태 지사 오색케이블카 사업 비판",Social
950,'여혐' 비판하던 번역가 황석희…성범죄 전력 논란,Social
951,"전주 여성계 33인 ""김관영 전북지사 지지"" 선언",Social
952,카페서 칭얼댄다고…한 살 배기 얼굴 장난감으로 때린 엄마 현행범 체포,Social
953,"“3일 만에 조회수 320만” BBQ 윤회장, 김선태 '충주'에 치킨 1000마리 쏠까",Social
954,"‘데드풀’ 번역가 황석희, 성범죄 의혹…“사실관계 검토 중”",Social
955,"'전분당 담합 의혹' 대상·사조CPK 임원들, 내일 구속 기로",Social
956,본드 끊기자 공사 멈췄다… 인테리어 덮친 ‘나프타 쇼크’,Social
957,민주당 장성군수 경선…허위사실 주장에 대한 '징계 수위'는 어떻게 되나,Social
958,"정성홍, 장관호에 전남광주 통합교육감 선거 후보단일화 제안",Social
959,"경품 한 번 된 적 없는데…검진 후 산 복권 5억 당첨 ""노안에 눈 의심""",Social
960,"[천안 24시] 천안 시내버스 기사들 ""난폭운전 끝내겠다""…700명 자발적 서약",Social
961,"목포해경, 무면허 김 양식장 관리선 운항 선장 3명 적발",Social
962,"주진우·전재수 '북항 돔구장' 공약, 활용 방식 어떤 차이?",Social
963,"[6·3전북]이원택, 쌍방울의 기억…프로야구 11구단 추진",Social
964,"'스타 번역가' 황석희, 과거 성범죄 의혹에…""확인해보겠다""",Social
965,"부산역 체증구간 뚫는다, 충장지하차도 31일 개통",Social
966,"""집 안 보여줘서 전세 못 구해""…세입자 거부에 집주인 '발동동'",Social
967,다음주 분홍 물결 절정…봄비 소식에 '벌써 벚꽃엔딩' 걱정,Social
968,"유은혜 ""학급당 학생 수 초1~2부터 단계적 15명 이내로""",Social
969,부산·양산 잇는 거대 생활권 생긴다…양산선 연내 개통,Social
970,"대한항공, 2000억원대 투자처로 부산 낙점",Social
971,"광주·전남 수출기업 60% '중동사태' 직격탄…""물류비 비상""",Social
972,'여신도 성폭행' JMS 정명석…'사회 저명인사' 교도소 독방 특혜 논란,Social
973,"아파트 공시지가로 증여세 냈는데...法 ""시가로 판단해야""",Social
974,"홍석준 전 의원 ""강남 자택 있는 대구시장 예비후보, 집 팔거나 사퇴하라""",Social
975,"청양군, '살던 곳에서 존엄한 노후를'",Social
976,"300명 일자리 데이터 센터 무산, 세종보 해체?…세종의 잇딴 ‘굴욕’",Social
977,"서울 소방관, 퇴직 후에도 10년간 특수 건강검진 받는다",Social
978,"신정훈, 강기정 꺾고 후보단일화…與 전남광주시장 3강 재편",Social
979,"""골든타임 사수, 미귀가자 0명""… 논산딸기축제 숨은 영웅 '번개순찰대'",Social
980,"'올해는 다르다'? BNK부산은행, 'BNK가을야구예·적금' 출시",Social
981,"2026 논산딸기축제, 역대급 흥행 속 폐막… ""67만 인파·150톤 완판""",Social
982,올 봄엔 대통령이 다섯 번이나 언급한 강진으로 떠나볼까,Social
983,[단독] 항공권까지 미리 예매한 계획범행…금은방 턴 20대 구속송치,Social
984,"""칭얼대서 화 나""…카페서 한 살 딸 얼굴 때린 엄마",Social
985,대구서 미분양 아파트 구매시 취득세 50% 감면,Social
986,용인 기흥구 19층짜리 아파트서 불…1명 연기 흡입·17명 대피,Social
987,"대전 오정 도시재생혁신지구, 국가시범지구 지정",Social
988,"""종량제봉투 사재기 차단""…한준호, 경기도 차원 신속 대응 촉구",Social
989,"주진우 이어 정이한도 전재수 고소 ""입틀막 정치, 여기서 끊겠다""",Social
990,“철저히 조사해 처벌해달라”···안전공업 화재 참사 희생자 마지막 발인,Social
991,"""때로는 지켜봐도 좋다""…고려대 교수가 밝힌 '사춘기 자녀 키우는 법'",Social
992,"""짜장면 21그릇 다 먹고 밴드 나왔다 환불""…도 넘은 '배달거지'",Social
993,"진주시 ""종량제 봉투 가격 인상 없어…사재기 불필요""",Social
994,부산 의료단체 회비 수억 빼돌려 게임 등에 사용한 경리직원,Social
995,"1살 딸 얼굴을 장난감으로 퍽퍽…""훈육"" 카페서 엄마 충격 행동",Social
996,"이혁재 ""씨, 난 어디 가서 살라고…난 연예인 아닌 자연인"" 푸념",Social
997,말소 차량 몰다 '쾅'… ‘무면허·음주’ 외국인 운전자 체포,Social
998,"""바퀴 다 사라졌다""…주차장서 휠·타이어 통째로 도난",Social
999,"송도호 서울시의원, 전·현직 서울시의원 124인 결집… “정원오, 서울 대전환 이끌 검증된 후보”",Social
1000,"의료인단체 자금 9억 야금야금 빼먹은 20대 경리, 징역 4년",Social
1001,[6.3옥천]4년만의 재격돌…경선 일주일 앞두고 황규철·김재종 '등판',Social
1002,"'교수 갑질' 호소 끝 사망한 대학원생, 산재 승인",Social
1003,안전공업 화재 유가족 “천장에서 바닥까지 다 기름 성분”,Social
1004,"한국서 삶 일군 60대 중국인, 장기기증으로 4명에 새 생명",Social
1005,"조용히 시력 위협하는 증식성 당뇨망막병증, 정기적인 안과 검진 중요",Social
1006,"""신진주역세권~정촌 대체도로 개설 서둘러야""",Social
1007,"""자는데 시끄럽게 해서"" 고시원에서 흉기로 여성 위협한 남성 입건",Social
1008,"‘충주맨’ 딱지 뗀 김선태, BBQ 광고 영상 320만뷰 돌파",Social
1009,40년 동지의 단일화…강기정 사퇴하고 상임선대위원장 맡아 신정훈 지원(종합),Social
1010,"신문선, 홍명보 직격… ""월드컵 날로 먹겠다? 하늘이 용서 안 해""",Social
1011,20대 4명이 중년 女 홀로 사는 집 침입해 강도질…목격자 신고로 체포,Social
1012,"런던에 비틀스 성지가 있다면, 서울엔 BTS 성지가 있다",Social
1013,가상화폐 5억 원 횡령하고 투자사기 가담한 조폭 징역 8년,Social
1014,법원 “2년 내 유사 거래도 시가 인정…증여세 추가 과세 정당”,Social
1015,전처와 통화했다고 친구 집 쑥대밭 만든 50대 집행유예,Social
1016,"“칭얼대서 때렸다”…카페서 1살 딸 폭행한 엄마, 불구속 입건",Social
1017,뺑소니 집행유예 기간에 또 무면허 음주 사고…결국 실형 선고,Social
1018,"허리 통증 입원 김병기, 경찰 다음 출석 때 조서 날인 받는다…前보좌진 연달아 조사 [세상&]",Social
1019,"[속보] 70대, 뺑소니 집유 선처에도 또 무면허·음주 ‘꽝’ 법정구속…“죄질 매우 불량”",Social
1020,아파트 현관에 인분·래커칠…'보복 대행' 범죄 저지른 3명 검거,Social
1021,‘진해신항CC’ 4월 출범...임시방편으로 봉합된 반쪽 정상화,Social
1022,"공공운수노조 ""최저임금 대폭 인상해 소득격차 줄여야""",Social
1023,"정성호 ""국가폭력 범죄 시효 폐지 입법""…李 대통령 의지 뒷받침",Social
1024,“방 청소 알바할 분” 10대 부른 男…“허벅지 마사지 해달라” 강제추행,Social
1025,"2035년 고려대 동탄병원 개원…""AI 기반 미래의학 기술 집약""",Social
1026,"양승조 ""천안 돔구장, 행정통합 됐다면 전액 국비로 가능""",Social
1027,"주진우 ""북항에 첨단 공연장""…전재수 '돔 야구장'과 공약 맞대결",Social
1028,'액체-액체 임계점'은 영하 60℃…물이 가진 비밀 10년 만에 세계 최초로 확인,Social
1029,"정이한, '무고' 혐의로 전재수 고소…야권 공세 이어져",Social
1030,대한항공 부산에 신규 공장 건립… 가덕신공항 연계 거점 기대,Social
1031,"""칭얼대서""…카페서 장난감으로 한 살배기 때린 40대 입건",Social
1032,"[단독] ""그나마 싸다"" 몰려간 주유소…새치기 시비에 '흉기'",Social
1033,"""벨 누르고 들어왔다"" 女 혼자 사는 오피스텔서 강도 행각 벌인 男 4명 체포",Social
1034,“내 월급 왜 줄었지?”…직장인 ‘건보료 폭탄’ 정체는,Social
1035,"한국서 20년 살아온 영주권자 중국인, 4명에 새 삶 선물",Social
1036,"남해군, 미지급 1월분 농어촌 기본소득 31일 소급 지급",Social
